#	t		xZ		yZ		xR		yR		vxZ		vyZ		vxR		vyR		tr		tv		dt
115	100.377670	6.396146e-17	3.692816e-17	6.452000e+06	3.725062e+06	1.221522e-18	7.052459e-19	8.961313e+03	5.173815e+03	1.668846e+00	1.001678e+00	1.001678e+00
116	101.379349	6.518504e-17	3.763459e-17	6.460977e+06	3.730244e+06	1.231953e-18	7.112682e-19	8.955083e+03	5.170218e+03	1.671167e+00	1.003350e+00	1.003350e+00
117	102.382698	6.642111e-17	3.834825e-17	6.469962e+06	3.735432e+06	1.242372e-18	7.172838e-19	8.948860e+03	5.166625e+03	1.673491e+00	1.006720e+00	1.006720e+00
118	103.389420	6.767184e-17	3.907035e-17	6.478971e+06	3.740633e+06	1.252798e-18	7.233028e-19	8.942634e+03	5.163031e+03	1.675822e+00	1.008409e+00	1.008409e+00
119	104.397827	6.893517e-17	3.979973e-17	6.487989e+06	3.745839e+06	1.263211e-18	7.293152e-19	8.936414e+03	5.159440e+03	1.678154e+00	1.011813e+00	1.011813e+00
120	105.409637	7.021330e-17	4.053766e-17	6.497031e+06	3.751060e+06	1.273631e-18	7.353311e-19	8.930191e+03	5.155847e+03	1.680493e+00	1.013519e+00	1.013519e+00
121	106.423157	7.150415e-17	4.128294e-17	6.506082e+06	3.756285e+06	1.284040e-18	7.413405e-19	8.923976e+03	5.152258e+03	1.682834e+00	1.016958e+00	1.016958e+00
122	107.440117	7.280997e-17	4.203685e-17	6.515157e+06	3.761525e+06	1.294454e-18	7.473534e-19	8.917756e+03	5.148667e+03	1.685181e+00	1.018682e+00	1.018682e+00
123	108.458801	7.412860e-17	4.279816e-17	6.524242e+06	3.766770e+06	1.304858e-18	7.533598e-19	8.911543e+03	5.145081e+03	1.687531e+00	1.022155e+00	1.022155e+00
124	109.480957	7.546237e-17	4.356821e-17	6.533351e+06	3.772029e+06	1.315267e-18	7.593698e-19	8.905326e+03	5.141491e+03	1.689887e+00	1.023897e+00	1.023897e+00
125	110.504852	7.680907e-17	4.434573e-17	6.542469e+06	3.777293e+06	1.325666e-18	7.653734e-19	8.899116e+03	5.137906e+03	1.692246e+00	1.024768e+00	1.024768e+00
126	111.529617	7.816757e-17	4.513006e-17	6.551588e+06	3.782558e+06	1.336044e-18	7.713653e-19	8.892918e+03	5.134327e+03	1.694605e+00	1.027843e+00	1.027843e+00
127	112.557465	7.954081e-17	4.592290e-17	6.560729e+06	3.787836e+06	1.346425e-18	7.773584e-19	8.886719e+03	5.130748e+03	1.696969e+00	1.032048e+00	1.032048e+00
128	113.589516	8.093039e-17	4.672518e-17	6.569900e+06	3.793131e+06	1.356819e-18	7.833594e-19	8.880512e+03	5.127164e+03	1.699341e+00	1.034156e+00	1.034156e+00
